09.04.2026                                                                                                 Salida dinámica de lista                                                                                                                                                       1


	Objeto	Tipo objeto	Denomin.	Clase	Status	ESPECIE	Clase	Tipo de madera	Familia	Calidad	Terminación	Estado Humedad	Grado	Espesor Comercial	Ancho comercial	Largo Comercial	Espesor Nominal	Ancho Nominal	Largo Nominal	Espesor	  Ancho	    Largo

	1204168	Mat	PPCMC1CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	1C	RG	VE	SD
	1204169	Mat	PPCMC2CRGVESD 0x0x0	PM_ASERRADERO2	1	P	P	C	MC	2C	RG	VE	SD
	1518506	Mat	PTCMASTR4SEG1 1 1/2x6x16 128	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1 1/2	6	16	         38,100	      152,400	    4.876,800	 38,000	140,000	4.880,000
	1518507	Mat	PTCMAAER4SEEX 1 1/2x6x8 128	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	6	8	         38,100	      152,400	    2.438,400	 38,000	140,000	2.440,000
	1518508	Mat	PTCMAAER4SEEX 1 1/2x6x10 128	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	6	10	         38,100	      152,400	    3.048,000	 38,000	140,000	3.050,000
	1518509	Mat	PTCMAAER4SEEX 1 1/2x6x12 128	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	6	12	         38,100	      152,400	    3.657,600	 38,000	140,000	3.660,000
	1518511	Mat	PTCMASPS4SEG1 1x8x14 216	PM_ASERRADERO2	1	P	T	C	MA	SP	S4	SE	G1	1	8	14	         25,400	      203,200	    4.267,200	 19,000	184,000	4.270,000
	1518512	Mat	PTCMASPS4SEG1 1x8x16 216	PM_ASERRADERO2	1	P	T	C	MA	SP	S4	SE	G1	1	8	16	         25,400	      203,200	    4.876,800	 19,000	184,000	4.880,000
	1518513	Mat	PTCMAENS4SEG2 1x8x14 216	PM_ASERRADERO2	1	P	T	C	MA	EN	S4	SE	G2	1	8	14	         25,400	      203,200	    4.267,200	 19,000	184,000	4.270,000
	1518514	Mat	PTCMAENS4SEG2 1x8x16 216	PM_ASERRADERO2	1	P	T	C	MA	EN	S4	SE	G2	1	8	16	         25,400	      203,200	    4.876,800	 19,000	184,000	4.880,000
	1518515	Mat	PTCMAAES4SEEX 1x8x14 216	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	1	8	14	         25,400	      203,200	    4.267,200	 19,000	184,000	4.270,000
	1518516	Mat	PTCMAAES4SEEX 1x8x16 216	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	1	8	16	         25,400	      203,200	    4.876,800	 19,000	184,000	4.880,000
	1518518	Mat	PTCMASPS4SEG1 1x6x14 288	PM_ASERRADERO2	1	P	T	C	MA	SP	S4	SE	G1	1	6	14	         25,400	      152,400	    4.267,200	 19,000	140,000	4.270,000
	1518519	Mat	PTCMASPS4SEG1 1x6x16 288	PM_ASERRADERO2	1	P	T	C	MA	SP	S4	SE	G1	1	6	16	         25,400	      152,400	    4.876,800	 19,000	140,000	4.880,000
	1518520	Mat	PTCMAAER4SEEX 1 1/2x6x14 128	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	6	14	         38,100	      152,400	    4.267,200	 38,000	140,000	4.270,000
	1518521	Mat	PTCMAAER4SEEX 1 1/2x6x16 128	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	6	16	         38,100	      152,400	    4.876,800	 38,000	140,000	4.880,000
	1518522	Mat	PTCMASTR4SEG1 1 1/2x8x8 96	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1 1/2	8	8	         38,100	      203,200	    2.438,400	 38,000	184,000	2.440,000
	1518523	Mat	PTCMAAER4SEEX 1 1/2x8x8 96	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	8	8	         38,100	      203,200	    2.438,400	 38,000	184,000	2.440,000
	1518524	Mat	PTCMASTR4SEG1 1 1/2x8x10 96	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1 1/2	8	10	         38,100	      203,200	    3.048,000	 38,000	184,000	3.050,000
	1518525	Mat	PTCMASTR4SEG1 1 1/2x8x12 96	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1 1/2	8	12	         38,100	      203,200	    3.657,600	 38,000	184,000	3.660,000
	1518526	Mat	PTCMASTR4SEG1 1 1/2x8x14 96	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1 1/2	8	14	         38,100	      203,200	    4.267,200	 38,000	184,000	4.270,000
	1518527	Mat	PTCMASTR4SEG1 1 1/2x8x16 96	PM_ASERRADERO2	1	P	T	C	MA	ST	R4	SE	G1	1 1/2	8	16	         38,100	      203,200	    4.876,800	 38,000	184,000	4.880,000
	1518529	Mat	PTCMASTRGSEG1 1 1/2x3x8 255	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	8	         38,100	       76,200	    2.438,400	 41,000	 74,000	2.440,000
	1518530	Mat	PTCMAENS4SEG2 1x6x14 288	PM_ASERRADERO2	1	P	T	C	MA	EN	S4	SE	G2	1	6	14	         25,400	      152,400	    4.267,200	 19,000	140,000	4.270,000
	1518531	Mat	PTCMAENS4SEG2 1x6x16 288	PM_ASERRADERO2	1	P	T	C	MA	EN	S4	SE	G2	1	6	16	         25,400	      152,400	    4.876,800	 19,000	140,000	4.880,000
	1518532	Mat	PTCMAAES4SEEX 1x6x14 288	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	1	6	14	         25,400	      152,400	    4.267,200	 19,000	140,000	4.270,000
	1518533	Mat	PTCMAAES4SEEX 1x6x16 288	PM_ASERRADERO2	1	P	T	C	MA	AE	S4	SE	EX	1	6	16	         25,400	      152,400	    4.876,800	 19,000	140,000	4.880,000
	1518534	Mat	PTCMAAER4SEEX 1 1/2x8x10 96	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	8	10	         38,100	      203,200	    3.048,000	 38,000	184,000	3.050,000
	1518535	Mat	PTCMAAER4SEEX 1 1/2x8x12 96	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	8	12	         38,100	      203,200	    3.657,600	 38,000	184,000	3.660,000
	1518536	Mat	PTCMAAER4SEEX 1 1/2x8x14 96	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	8	14	         38,100	      203,200	    4.267,200	 38,000	184,000	4.270,000
	1518537	Mat	PTCMAAER4SEEX 1 1/2x8x16 96	PM_ASERRADERO2	1	P	T	C	MA	AE	R4	SE	EX	1 1/2	8	16	         38,100	      203,200	    4.876,800	 38,000	184,000	4.880,000
	1518540	Mat	PTCMASTRGSEG1 1 1/2x3x10 255	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	10	         38,100	       76,200	    3.048,000	 41,000	 74,000	3.050,000
	1518541	Mat	PTCMASTRGSEG1 1 1/2x3x12 255	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	12	         38,100	       76,200	    3.657,600	 41,000	 74,000	3.660,000
	1518542	Mat	PTCMASTRGSEG1 1 1/2x3x14 255	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	14	         38,100	       76,200	    4.267,200	 41,000	 74,000	4.270,000
	1518543	Mat	PTCMASTRGSEG1 1 1/2x3x16 255	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1 1/2	3	16	         38,100	       76,200	    4.876,800	 41,000	 74,000	4.880,000
	1518544	Mat	PTCMAAERGSEEX 1 1/2x3x8 255	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	8	         38,100	       76,200	    2.438,400	 41,000	 74,000	2.440,000
	1518545	Mat	PTCMAAERGSEEX 1 1/2x3x10 255	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	10	         38,100	       76,200	    3.048,000	 41,000	 74,000	3.050,000
	1518546	Mat	PTCMAAERGSEEX 1 1/2x3x12 255	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	12	         38,100	       76,200	    3.657,600	 41,000	 74,000	3.660,000
	1518547	Mat	PTCMAAERGSEEX 1 1/2x3x14 255	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	14	         38,100	       76,200	    4.267,200	 41,000	 74,000	4.270,000
	1518548	Mat	PTCMAAERGSEEX 1 1/2x3x16 255	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1 1/2	3	16	         38,100	       76,200	    4.876,800	 41,000	 74,000	4.880,000
	1518550	Mat	PTLMUCORGSEG1 25x92xRL	PM_ASERRADERO2	1	P	T	L	MU	CO	RGH	SE	G1	25	92	RL	         25,400	      101,600		 25,000	 92,000
	1518565	Mat	PTLMASTRGSEG1 19x125x2135 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	7	         25,400	      127,000	    2.133,600	 19,000	125,000	2.135,000
	1518566	Mat	PTLMASTRGSEG1 19x125x2440 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	8	         25,400	      127,000	    2.438,400	 19,000	125,000	2.440,000
	1518567	Mat	PTLMASTRGSEG1 19x125x2745 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	9	         25,400	      127,000	    2.743,200	 19,000	125,000	2.745,000
	1518568	Mat	PTLMASTRGSEG1 19x125x3050 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	10	         25,400	      127,000	    3.048,000	 19,000	125,000	3.050,000
	1518569	Mat	PTLMASTRGSEG1 19x125x3355 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	11	         25,400	      127,000	    3.352,800	 19,000	125,000	3.355,000
	1518570	Mat	PTLMASTRGSEG1 19x125x3660 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	12	         25,400	      127,000	    3.657,600	 19,000	125,000	3.660,000
	1518571	Mat	PTLMASTRGSEG1 19x125x3965 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	13	         25,400	      127,000	    3.962,400	 19,000	125,000	3.965,000
	1518572	Mat	PTLMASTRGSEG1 19x125x4270 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	14	         25,400	      127,000	    4.267,200	 19,000	125,000	4.270,000
	1518573	Mat	PTLMASTRGSEG1 19x125x4575 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	15	         25,400	      127,000	    4.572,000	 19,000	125,000	4.575,000
	1518574	Mat	PTLMASTRGSEG1 19x125x4880 280	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	5	16	         25,400	      127,000	    4.876,800	 19,000	125,000	4.880,000
	1518576	Mat	PTLMASTRGSEG1 19x95x2135 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	7	         25,400	      101,600	    2.133,600	 19,000	 95,000	2.135,000
	1518577	Mat	PTLMASTRGSEG1 19x95x2440 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	8	         25,400	      101,600	    2.438,400	 19,000	 95,000	2.440,000
	1518578	Mat	PTLMASTRGSEG1 19x95x2745 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	9	         25,400	      101,600	    2.743,200	 19,000	 95,000	2.745,000
	1518579	Mat	PTLMASTRGSEG1 19x95x3050 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 19,000	 95,000	3.050,000
	1518580	Mat	PTLMASTRGSEG1 19x95x3355 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	11	         25,400	      101,600	    3.352,800	 19,000	 95,000	3.355,000
	1518581	Mat	PTLMASTRGSEG1 19x95x3660 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	12	         25,400	      101,600	    3.657,600	 19,000	 95,000	3.660,000
	1518582	Mat	PTLMASTRGSEG1 19x95x3965 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	13	         25,400	      101,600	    3.962,400	 19,000	 95,000	3.965,000
	1518583	Mat	PTLMASTRGSEG1 19x95x4270 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	14	         25,400	      101,600	    4.267,200	 19,000	 95,000	4.270,000
	1518584	Mat	PTLMASTRGSEG1 19x95x4575 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	15	         25,400	      101,600	    4.572,000	 19,000	 95,000	4.575,000
	1518585	Mat	PTLMASTRGSEG1 19x95x4880 385	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 19,000	 95,000	4.880,000
	1518586	Mat	PTLMASTRGSEG1 19x145x2135 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	7	         25,400	      152,400	    2.133,600	 19,000	145,000	2.135,000
	1518587	Mat	PTLMASTRGSEG1 19x145x2440 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	8	         25,400	      152,400	    2.438,400	 19,000	145,000	2.440,000
	1518588	Mat	PTLMASTRGSEG1 19x145x2745 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	9	         25,400	      152,400	    2.743,200	 19,000	145,000	2.745,000
	1518589	Mat	PTLMASTRGSEG1 19x145x3050 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	10	         25,400	      152,400	    3.048,000	 19,000	145,000	3.050,000
	1518590	Mat	PTLMASTRGSEG1 19x145x3355 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	11	         25,400	      152,400	    3.352,800	 19,000	145,000	3.355,000
	1518591	Mat	PTLMASTRGSEG1 19x145x3660 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	12	         25,400	      152,400	    3.657,600	 19,000	145,000	3.660,000
	1518592	Mat	PTLMASTRGSEG1 19x145x3965 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	13	         25,400	      152,400	    3.962,400	 19,000	145,000	3.965,000
	1518593	Mat	PTLMASTRGSEG1 19x145x4270 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	14	         25,400	      152,400	    4.267,200	 19,000	145,000	4.270,000
	1518594	Mat	PTLMASTRGSEG1 19x145x4575 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	15	         25,400	      152,400	    4.572,000	 19,000	145,000	4.575,000
	1518595	Mat	PTLMASTRGSEG1 19x145x4880 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	16	         25,400	      152,400	    4.876,800	 19,000	145,000	4.880,000
	1518600	Mat	PTLMASTRGSEG1 19x143x2135 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	7	         25,400	      152,400	    2.133,600	 19,000	143,000	2.135,000
	1518601	Mat	PTLMASTRGSEG1 19x143x2440 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	8	         25,400	      152,400	    2.438,400	 19,000	143,000	2.440,000
	1518602	Mat	PTLMASTRGSEG1 19x143x2745 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	9	         25,400	      152,400	    2.743,200	 19,000	143,000	2.745,000
	1518603	Mat	PTLMASTRGSEG1 19x143x3050 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	10	         25,400	      152,400	    3.048,000	 19,000	143,000	3.050,000
	1518604	Mat	PTLMASTRGSEG1 19x143x3355 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	11	         25,400	      152,400	    3.352,800	 19,000	143,000	3.355,000
	1518605	Mat	PTLMASTRGSEG1 19x143x3660 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	12	         25,400	      152,400	    3.657,600	 19,000	143,000	3.660,000
	1518606	Mat	PTLMASTRGSEG1 19x143x3965 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	13	         25,400	      152,400	    3.962,400	 19,000	143,000	3.965,000
	1518607	Mat	PTLMASTRGSEG1 19x143x4270 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	14	         25,400	      152,400	    4.267,200	 19,000	143,000	4.270,000
	1518608	Mat	PTLMASTRGSEG1 19x143x4575 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	15	         25,400	      152,400	    4.572,000	 19,000	143,000	4.575,000
	1518609	Mat	PTLMASTRGSEG1 19x143x4880 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	16	         25,400	      152,400	    4.876,800	 19,000	143,000	4.880,000
	1518610	Mat	PTLMASTRGSEG1 19x100x2135 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	7	         25,400	      101,600	    2.133,600	 19,000	100,000	2.135,000
	1518611	Mat	PTLMASTRGSEG1 19x100x2440 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	8	         25,400	      101,600	    2.438,400	 19,000	100,000	2.440,000
	1518612	Mat	PTLMASTRGSEG1 19x100x2745 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	9	         25,400	      101,600	    2.743,200	 19,000	100,000	2.745,000
	1518613	Mat	PTLMASTRGSEG1 19x100x3050 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	10	         25,400	      101,600	    3.048,000	 19,000	100,000	3.050,000
	1518614	Mat	PTLMASTRGSEG1 19x100x3355 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	11	         25,400	      101,600	    3.352,800	 19,000	100,000	3.355,000
	1518615	Mat	PTLMASTRGSEG1 19x100x3660 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	12	         25,400	      101,600	    3.657,600	 19,000	100,000	3.660,000
	1518616	Mat	PTLMASTRGSEG1 19x100x3965 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	13	         25,400	      101,600	    3.962,400	 19,000	100,000	3.965,000
	1518617	Mat	PTLMASTRGSEG1 19x100x4270 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	14	         25,400	      101,600	    4.267,200	 19,000	100,000	4.270,000
	1518618	Mat	PTLMASTRGSEG1 19x100x4575 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	15	         25,400	      101,600	    4.572,000	 19,000	100,000	4.575,000
	1518619	Mat	PTLMASTRGSEG1 19x100x4880 350	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	4	16	         25,400	      101,600	    4.876,800	 19,000	100,000	4.880,000
	1518620	Mat	PTCMASTRGSEG1 1x6x8 231	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	6	8	         25,400	      152,400	    2.438,400	 20,000	143,000	2.440,000
	1518621	Mat	PTCMASTRGSEG1 1x6x10 231	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	6	10	         25,400	      152,400	    3.048,000	 20,000	143,000	3.050,000
	1518622	Mat	PTCMASTRGSEG1 1x6x12 231	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	6	12	         25,400	      152,400	    3.657,600	 20,000	143,000	3.660,000
	1518623	Mat	PTCMASTRGSEG1 1x6x14 231	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	6	14	         25,400	      152,400	    4.267,200	 20,000	143,000	4.270,000
	1518624	Mat	PTCMASTRGSEG1 1x6x16 231	PM_ASERRADERO2	1	P	T	C	MA	ST	RG	SE	G1	1	6	16	         25,400	      152,400	    4.876,800	 20,000	143,000	4.880,000
	1518625	Mat	PTCMAAERGSEEX 1x6x8 231	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	6	8	         25,400	      152,400	    2.438,400	 20,000	143,000	2.440,000
	1518626	Mat	PTCMAAERGSEEX 1x6x10 231	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	6	10	         25,400	      152,400	    3.048,000	 20,000	143,000	3.050,000
	1518627	Mat	PTCMAAERGSEEX 1x6x12 231	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	6	12	         25,400	      152,400	    3.657,600	 20,000	143,000	3.660,000
	1518628	Mat	PTCMAAERGSEEX 1x6x14 231	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	6	14	         25,400	      152,400	    4.267,200	 20,000	143,000	4.270,000
	1518629	Mat	PTCMAAERGSEEX 1x6x16 231	PM_ASERRADERO2	1	P	T	C	MA	AE	RG	SE	EX	1	6	16	         25,400	      152,400	    4.876,800	 20,000	143,000	4.880,000
	1518643	Mat	PTLMAAERGSEEX 19xRWxRL	PM_ASERRADERO2	1	P	T	L	MA	AE	RG	SE	EX	1	RW	RL	         25,400			 19,000
	1518644	Mat	PTLMASTRGSEG1 19x195x2135 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	7	         25,400	      203,200	    2.133,600	 19,000	195,000	2.135,000
	1518645	Mat	PTLMASTRGSEG1 19x195x2440 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	8	         25,400	      203,200	    2.438,400	 19,000	195,000	2.440,000
	1518646	Mat	PTLMASTRGSEG1 19x195x2745 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	9	         25,400	      203,200	    2.743,200	 19,000	195,000	2.745,000
	1518647	Mat	PTLMASTRGSEG1 19x195x3050 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	10	         25,400	      203,200	    3.048,000	 19,000	195,000	3.050,000
	1518648	Mat	PTLMASTRGSEG1 19x195x3355 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	11	         25,400	      203,200	    3.352,800	 19,000	195,000	3.355,000
	1518649	Mat	PTLMASTRGSEG1 19x195x3660 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	12	         25,400	      203,200	    3.657,600	 19,000	195,000	3.660,000
	1518650	Mat	PTLMASTRGSEG1 19x195x3965 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	13	         25,400	      203,200	    3.962,400	 19,000	195,000	3.965,000
	1518651	Mat	PTLMASTRGSEG1 19x195x4270 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	14	         25,400	      203,200	    4.267,200	 19,000	195,000	4.270,000
	1518652	Mat	PTLMASTRGSEG1 19x195x4575 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	15	         25,400	      203,200	    4.572,000	 19,000	195,000	4.575,000
	1518653	Mat	PTLMASTRGSEG1 19x195x4880 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	16	         25,400	      203,200	    4.876,800	 19,000	195,000	4.880,000
	1518656	Mat	PTLMASTRGSEG1 19x152x2135 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	7	         25,400	      152,400	    2.133,600	 19,000	152,000	2.135,000
	1518657	Mat	PTLMASTRGSEG1 19x152x2440 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	8	         25,400	      152,400	    2.438,400	 19,000	152,000	2.440,000
	1518658	Mat	PTLMASTRGSEG1 19x152x2745 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	9	         25,400	      152,400	    2.743,200	 19,000	152,000	2.745,000
	1518659	Mat	PTLMASTRGSEG1 19x152x3050 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	10	         25,400	      152,400	    3.048,000	 19,000	152,000	3.050,000
	1518660	Mat	PTLMASTRGSEG1 19x152x3355 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	11	         25,400	      152,400	    3.352,800	 19,000	152,000	3.355,000
	1518661	Mat	PTLMASTRGSEG1 19x152x3660 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	12	         25,400	      152,400	    3.657,600	 19,000	152,000	3.660,000
	1518662	Mat	PTLMASTRGSEG1 19x152x3965 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	13	         25,400	      152,400	    3.962,400	 19,000	152,000	3.965,000
	1518663	Mat	PTLMASTRGSEG1 19x152x4270 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	14	         25,400	      152,400	    4.267,200	 19,000	152,000	4.270,000
	1518664	Mat	PTLMASTRGSEG1 19x152x4575 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	15	         25,400	      152,400	    4.572,000	 19,000	152,000	4.575,000
	1518665	Mat	PTLMASTRGSEG1 19x152x4880 245	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	6	16	         25,400	      152,400	    4.876,800	 19,000	152,000	4.880,000
	1518666	Mat	PTLMASTRGSEG1 19x187x2135 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	7	         25,400	      203,200	    2.133,600	 19,000	187,000	2.135,000
	1518667	Mat	PTLMASTRGSEG1 19x187x2440 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	8	         25,400	      203,200	    2.438,400	 19,000	187,000	2.440,000
	1518668	Mat	PTLMASTRGSEG1 19x187x2745 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	9	         25,400	      203,200	    2.743,200	 19,000	187,000	2.745,000
	1518669	Mat	PTLMASTRGSEG1 19x187x3050 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	10	         25,400	      203,200	    3.048,000	 19,000	187,000	3.050,000
	1518670	Mat	PTLMASTRGSEG1 19x187x3355 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	11	         25,400	      203,200	    3.352,800	 19,000	187,000	3.355,000
	1518671	Mat	PTLMASTRGSEG1 19x187x3660 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	12	         25,400	      203,200	    3.657,600	 19,000	187,000	3.660,000
	1518672	Mat	PTLMASTRGSEG1 19x187x3965 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	13	         25,400	      203,200	    3.962,400	 19,000	187,000	3.965,000
	1518673	Mat	PTLMASTRGSEG1 19x187x4270 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	14	         25,400	      203,200	    4.267,200	 19,000	187,000	4.270,000
	1518674	Mat	PTLMASTRGSEG1 19x187x4575 175	PM_ASERRADERO2	1	P	T	L	MA	ST	RGH	SE	G1	1	8	15	         25,400	      203,200	    4.572,000	 19,000	187,000	4.575,000
