Objeto;Denomin.;Tipo de madera;Familia;Terminación;Grado;Espesor;Ancho;Largo;CodAgrup;EspesorPPCalc;AnchoPPCalc;LargoPPCalc;RendVolCalc;CodigoPP;PrecodPP;Calidad;kerf;Denomin..1;RendGrado;Status;FamiliaPostiza;Escuadria
1515355;PTCMAAES2SEEX 1x8x8 180;C;MA;S2;EX;19.0;195.0;2440.0;1515355;23;205.0;4880.0;0.7857900318133616;MA2320548808+8;MA23205;Excedente;;PTCMAAES2SEEX 1x8x8 180;;True;MA;MA 23x205
1515356;PTCMAAES2SEEX 1x8x10 180;C;MA;S2;EX;19.0;195.0;3050.0;1515356;23;205.0;3050.0;0.7857900318133616;MA232053050;MA23205;Excedente;;PTCMAAES2SEEX 1x8x10 180;;True;MA;MA 23x205
1515357;PTCMAAES2SEEX 1x8x12 180;C;MA;S2;EX;19.0;195.0;3660.0;1515357;23;205.0;3660.0;0.7857900318133616;MA232053660;MA23205;Excedente;;PTCMAAES2SEEX 1x8x12 180;;True;MA;MA 23x205
1515358;PTCMAAES2SEEX 1x8x14 180;C;MA;S2;EX;19.0;195.0;4270.0;1515358;23;205.0;4270.0;0.7857900318133616;MA232054270;MA23205;Excedente;;PTCMAAES2SEEX 1x8x14 180;;True;MA;MA 23x205
1515359;PTCMAAES2SEEX 1x8x16 180;C;MA;S2;EX;19.0;195.0;4880.0;1515359;23;205.0;4880.0;0.7857900318133616;MA232054880;MA23205;Excedente;;PTCMAAES2SEEX 1x8x16 180;;True;MA;MA 23x205
1515360;PTCMAAERGSEEX 1x3x8 450;C;MA;RGH;EX;22.0;68.0;2440.0;1515360;23;70.0;4880.0;0.929192546583851;MA237048808+8;MA2370;Excedente;;PTCMAAERGSEEX 1x3x8 450;;True;MA;MA 23x70
1515361;PTCMAAERGSEEX 1x3x10 450;C;MA;RGH;EX;22.0;68.0;3050.0;1515361;23;70.0;3050.0;0.929192546583851;MA23703050;MA2370;Excedente;;PTCMAAERGSEEX 1x3x10 450;;True;MA;MA 23x70
1515362;PTCMAAERGSEEX 1x3x12 450;C;MA;RGH;EX;22.0;68.0;3660.0;1515362;23;70.0;3660.0;0.929192546583851;MA23703660;MA2370;Excedente;;PTCMAAERGSEEX 1x3x12 450;;True;MA;MA 23x70
1515363;PTCMAAERGSEEX 1x3x14 450;C;MA;RGH;EX;22.0;68.0;4270.0;1515363;23;70.0;4270.0;0.929192546583851;MA23704270;MA2370;Excedente;;PTCMAAERGSEEX 1x3x14 450;;True;MA;MA 23x70
1515364;PTCMAAERGSEEX 1x3x16 450;C;MA;RGH;EX;22.0;68.0;4880.0;1515364;23;70.0;4880.0;0.929192546583851;MA23704880;MA2370;Excedente;;PTCMAAERGSEEX 1x3x16 450;;True;MA;MA 23x70
1515365;PTCMAAERGSEEX 1x4x7 330;C;MA;RGH;EX;22.0;95.0;2135.0;1515365;23;98.0;2135.0;0.927240461401952;MA23982135;MA2398;Excedente;;PTCMAAERGSEEX 1x4x7 330;;True;MA;MA 23x98
1515366;PTCMAAERGSEEX 1x4x8 330;C;MA;RGH;EX;22.0;95.0;2440.0;1515366;23;98.0;4880.0;0.927240461401952;MA239848808+8;MA2398;Excedente;;PTCMAAERGSEEX 1x4x8 330;;True;MA;MA 23x98
1515367;PTCMAAERGSEEX 1x4x10 372;C;MA;RGH;EX;22.0;95.0;3050.0;1515367;23;98.0;3050.0;0.927240461401952;MA23983050;MA2398;Excedente;;PTCMAAERGSEEX 1x4x10 372;;True;MA;MA 23x98
1515368;PTCMAAERGSEEX 1x4x12 372;C;MA;RGH;EX;22.0;95.0;3660.0;1515368;23;98.0;3660.0;0.927240461401952;MA23983660;MA2398;Excedente;;PTCMAAERGSEEX 1x4x12 372;;True;MA;MA 23x98
1515369;PTCMAAERGSEEX 1x4x14 372;C;MA;RGH;EX;22.0;95.0;4270.0;1515369;23;98.0;4270.0;0.927240461401952;MA23984270;MA2398;Excedente;;PTCMAAERGSEEX 1x4x14 372;;True;MA;MA 23x98
1515370;PTCMAAERGSEEX 1x4x16 372;C;MA;RGH;EX;22.0;95.0;4880.0;1515370;23;98.0;4880.0;0.927240461401952;MA23984880;MA2398;Excedente;;PTCMAAERGSEEX 1x4x16 372;;True;MA;MA 23x98
1515371;PTCMAAERGSEEX 1x6x8 210;C;MA;RGH;EX;22.0;145.0;2440.0;1515371;23;150.0;4880.0;0.9246376811594202;MA2315048808+8;MA23150;Excedente;;PTCMAAERGSEEX 1x6x8 210;;True;MA;MA 23x150
1515372;PTCMAAERGSEEX 1x6x10 210;C;MA;RGH;EX;22.0;145.0;3050.0;1515372;23;150.0;3050.0;0.9246376811594202;MA231503050;MA23150;Excedente;;PTCMAAERGSEEX 1x6x10 210;;True;MA;MA 23x150
1515373;PTCMAAERGSEEX 1x6x12 210;C;MA;RGH;EX;22.0;145.0;3660.0;1515373;23;150.0;3660.0;0.9246376811594202;MA231503660;MA23150;Excedente;;PTCMAAERGSEEX 1x6x12 210;;True;MA;MA 23x150
1515374;PTCMAAERGSEEX 1x6x14 210;C;MA;RGH;EX;22.0;145.0;4270.0;1515374;23;150.0;4270.0;0.9246376811594202;MA231504270;MA23150;Excedente;;PTCMAAERGSEEX 1x6x14 210;;True;MA;MA 23x150
1515375;PTCMAAERGSEEX 1x6x16 210;C;MA;RGH;EX;22.0;145.0;4880.0;1515375;23;150.0;4880.0;0.9246376811594202;MA231504880;MA23150;Excedente;;PTCMAAERGSEEX 1x6x16 210;;True;MA;MA 23x150
1515376;PTCMAAERGSEEX 1x8x7 150;C;MA;RGH;EX;22.0;195.0;2135.0;1515376;23;202.0;2135.0;0.9233749461902712;MA232022135;MA23202;Excedente;;PTCMAAERGSEEX 1x8x7 150;;True;MA;MA 23x202
1515377;PTCMAAERGSEEX 1x8x8 186;C;MA;RGH;EX;22.0;195.0;2440.0;1515377;23;202.0;4880.0;0.9233749461902712;MA2320248808+8;MA23202;Excedente;;PTCMAAERGSEEX 1x8x8 186;;True;MA;MA 23x202
1515378;PTCMAAERGSEEX 1x8x10 150;C;MA;RGH;EX;22.0;195.0;3050.0;1515378;23;202.0;3050.0;0.9233749461902712;MA232023050;MA23202;Excedente;;PTCMAAERGSEEX 1x8x10 150;;True;MA;MA 23x202
1515379;PTCMAAERGSEEX 1x8x12 150;C;MA;RGH;EX;22.0;195.0;3660.0;1515379;23;202.0;3660.0;0.9233749461902712;MA232023660;MA23202;Excedente;;PTCMAAERGSEEX 1x8x12 150;;True;MA;MA 23x202
1515380;PTCMAAERGSEEX 1x8x14 186;C;MA;RGH;EX;22.0;195.0;4270.0;1515380;23;202.0;4270.0;0.9233749461902712;MA232024270;MA23202;Excedente;;PTCMAAERGSEEX 1x8x14 186;;True;MA;MA 23x202
1515381;PTCMAAERGSEEX 1x8x16 150;C;MA;RGH;EX;22.0;195.0;4880.0;1515381;23;202.0;4880.0;0.9233749461902712;MA232024880;MA23202;Excedente;;PTCMAAERGSEEX 1x8x16 150;;True;MA;MA 23x202
1515382;PTCMAAERGSEEX 1x10x8 120;C;MA;RGH;EX;22.0;238.0;2440.0;1515382;23;246.0;4880.0;0.9254153411099328;MA2324648808+8;MA23246;Excedente;;PTCMAAERGSEEX 1x10x8 120;;True;MA;MA 23x246
1515383;PTCMAAERGSEEX 1x10x10 120;C;MA;RGH;EX;22.0;238.0;3050.0;1515383;23;246.0;3050.0;0.9254153411099328;MA232463050;MA23246;Excedente;;PTCMAAERGSEEX 1x10x10 120;;True;MA;MA 23x246
1515384;PTCMAAERGSEEX 1x10x12 120;C;MA;RGH;EX;22.0;238.0;3660.0;1515384;23;246.0;3660.0;0.9254153411099328;MA232463660;MA23246;Excedente;;PTCMAAERGSEEX 1x10x12 120;;True;MA;MA 23x246
1515385;PTCMAAERGSEEX 1x10x14 120;C;MA;RGH;EX;22.0;238.0;4270.0;1515385;23;246.0;4270.0;0.9254153411099328;MA232464270;MA23246;Excedente;;PTCMAAERGSEEX 1x10x14 120;;True;MA;MA 23x246
1515386;PTCMAAERGSEEX 1x10x16 120;C;MA;RGH;EX;22.0;238.0;4880.0;1515386;23;246.0;4880.0;0.9254153411099328;MA232464880;MA23246;Excedente;;PTCMAAERGSEEX 1x10x16 120;;True;MA;MA 23x246
1515387;PTCMAAERGSEEX 1x10x8 124;C;MA;RGH;EX;22.0;250.0;2440.0;1515387;23;259.0;4880.0;0.9232835319791841;MA2325948808+8;MA23259;Excedente;;PTCMAAERGSEEX 1x10x8 124;;True;MA;MA 23x259
1515388;PTCMAAERGSEEX 1x10x10 124;C;MA;RGH;EX;22.0;250.0;3050.0;1515388;23;259.0;3050.0;0.9232835319791841;MA232593050;MA23259;Excedente;;PTCMAAERGSEEX 1x10x10 124;;True;MA;MA 23x259
1515389;PTCMAAERGSEEX 1x10x12 120;C;MA;RGH;EX;22.0;250.0;3660.0;1515389;23;259.0;3660.0;0.9232835319791841;MA232593660;MA23259;Excedente;;PTCMAAERGSEEX 1x10x12 120;;True;MA;MA 23x259
1515390;PTCMAAERGSEEX 1x10x14 120;C;MA;RGH;EX;22.0;250.0;4270.0;1515390;23;259.0;4270.0;0.9232835319791841;MA232594270;MA23259;Excedente;;PTCMAAERGSEEX 1x10x14 120;;True;MA;MA 23x259
1515391;PTCMAAERGSEEX 1x10x16 120;C;MA;RGH;EX;22.0;250.0;4880.0;1515391;23;259.0;4880.0;0.9232835319791841;MA232594880;MA23259;Excedente;;PTCMAAERGSEEX 1x10x16 120;;True;MA;MA 23x259
1515392;PTCMAAERGSEEX 1x6x8 210;C;MA;RGH;EX;22.0;152.0;2440.0;1515392;23;157.0;4880.0;0.9260592633619495;MA2315748808+8;MA23157;Excedente;;PTCMAAERGSEEX 1x6x8 210;;True;MA;MA 23x157
1515393;PTCMAAERGSEEX 1x6x10 210;C;MA;RGH;EX;22.0;152.0;3050.0;1515393;23;157.0;3050.0;0.9260592633619495;MA231573050;MA23157;Excedente;;PTCMAAERGSEEX 1x6x10 210;;True;MA;MA 23x157
1515394;PTCMAAERGSEEX 1x6x12 210;C;MA;RGH;EX;22.0;152.0;3660.0;1515394;23;157.0;3660.0;0.9260592633619495;MA231573660;MA23157;Excedente;;PTCMAAERGSEEX 1x6x12 210;;True;MA;MA 23x157
1515395;PTCMAAERGSEEX 1x6x14 210;C;MA;RGH;EX;22.0;152.0;4270.0;1515395;23;157.0;4270.0;0.9260592633619495;MA231574270;MA23157;Excedente;;PTCMAAERGSEEX 1x6x14 210;;True;MA;MA 23x157
1515396;PTCMAAERGSEEX 1x6x16 210;C;MA;RGH;EX;22.0;152.0;4880.0;1515396;23;157.0;4880.0;0.9260592633619495;MA231574880;MA23157;Excedente;;PTCMAAERGSEEX 1x6x16 210;;True;MA;MA 23x157
1515397;PTCMAAERGSEEX 1x6x7 176;C;MA;RGH;EX;32.0;145.0;2135.0;1515397;33;150.0;2135.0;0.9373737373737374;MA331502135;MA33150;Excedente;;PTCMAAERGSEEX 1x6x7 176;;True;MA;MA 33x150
1515398;PTCMAAERGSEEX 1x6x8 176;C;MA;RGH;EX;32.0;145.0;2440.0;1515398;33;150.0;4880.0;0.9373737373737374;MA3315048808+8;MA33150;Excedente;;PTCMAAERGSEEX 1x6x8 176;;True;MA;MA 33x150
1515399;PTCMAAERGSEEX 1x6x10 176;C;MA;RGH;EX;32.0;145.0;3050.0;1515399;33;150.0;3050.0;0.9373737373737374;MA331503050;MA33150;Excedente;;PTCMAAERGSEEX 1x6x10 176;;True;MA;MA 33x150
1515400;PTCMAAERGSEEX 1x6x12 176;C;MA;RGH;EX;32.0;145.0;3660.0;1515400;33;150.0;3660.0;0.9373737373737374;MA331503660;MA33150;Excedente;;PTCMAAERGSEEX 1x6x12 176;;True;MA;MA 33x150
1515401;PTCMAAERGSEEX 1x6x14 176;C;MA;RGH;EX;32.0;145.0;4270.0;1515401;33;150.0;4270.0;0.9373737373737374;MA331504270;MA33150;Excedente;;PTCMAAERGSEEX 1x6x14 176;;True;MA;MA 33x150
1515402;PTCMAAERGSEEX 1x6x16 176;C;MA;RGH;EX;32.0;145.0;4880.0;1515402;33;150.0;4880.0;0.9373737373737374;MA331504880;MA33150;Excedente;;PTCMAAERGSEEX 1x6x16 176;;True;MA;MA 33x150
1515403;PTCMAAERGSEEX 1x8x7 105;C;MA;RGH;EX;32.0;195.0;2135.0;1515403;33;202.0;2135.0;0.9360936093609361;MA332022135;MA33202;Excedente;;PTCMAAERGSEEX 1x8x7 105;;True;MA;MA 33x202
1515404;PTCMAAERGSEEX 1x8x10 105;C;MA;RGH;EX;32.0;195.0;3050.0;1515404;33;202.0;3050.0;0.9360936093609361;MA332023050;MA33202;Excedente;;PTCMAAERGSEEX 1x8x10 105;;True;MA;MA 33x202
1515405;PTCMAAERGSEEX 1x8x12 105;C;MA;RGH;EX;32.0;195.0;3660.0;1515405;33;202.0;3660.0;0.9360936093609361;MA332023660;MA33202;Excedente;;PTCMAAERGSEEX 1x8x12 105;;True;MA;MA 33x202
1515406;PTCMAAERGSEEX 1x8x14 105;C;MA;RGH;EX;32.0;195.0;4270.0;1515406;33;202.0;4270.0;0.9360936093609361;MA332024270;MA33202;Excedente;;PTCMAAERGSEEX 1x8x14 105;;True;MA;MA 33x202
1515423;PTCMAAERGSEEX 2x10x8 72;C;MA;RGH;EX;38.0;250.0;2440.0;1515423;39;259.0;4880.0;0.9405009405009405;MA3925948808+8;MA39259;Excedente;;PTCMAAERGSEEX 2x10x8 72;;True;MA;MA 39x259
1515424;PTCMAAERGSEEX 2x10x10 72;C;MA;RGH;EX;38.0;250.0;3050.0;1515424;39;259.0;3050.0;0.9405009405009405;MA392593050;MA39259;Excedente;;PTCMAAERGSEEX 2x10x10 72;;True;MA;MA 39x259
1515425;PTCMAAERGSEEX 2x10x12 72;C;MA;RGH;EX;38.0;250.0;3660.0;1515425;39;259.0;3660.0;0.9405009405009405;MA392593660;MA39259;Excedente;;PTCMAAERGSEEX 2x10x12 72;;True;MA;MA 39x259
1515426;PTCMAAERGSEEX 2x10x14 72;C;MA;RGH;EX;38.0;250.0;4270.0;1515426;39;259.0;4270.0;0.9405009405009405;MA392594270;MA39259;Excedente;;PTCMAAERGSEEX 2x10x14 72;;True;MA;MA 39x259
1515427;PTCMAAERGSEEX 2x10x16 72;C;MA;RGH;EX;38.0;250.0;4880.0;1515427;39;259.0;4880.0;0.9405009405009405;MA392594880;MA39259;Excedente;;PTCMAAERGSEEX 2x10x16 72;;True;MA;MA 39x259
1515428;PTCMAAERGSEEX 2x3x8 210;C;MA;RGH;EX;48.0;68.0;2440.0;1515428;50;70.0;4880.0;0.9325714285714286;MA507048808+8;MA5070;Excedente;;PTCMAAERGSEEX 2x3x8 210;;True;MA;MA 50x70
1515429;PTCMAAERGSEEX 2x3x10 210;C;MA;RGH;EX;48.0;68.0;3050.0;1515429;50;70.0;3050.0;0.9325714285714286;MA50703050;MA5070;Excedente;;PTCMAAERGSEEX 2x3x10 210;;True;MA;MA 50x70
1515430;PTCMAAERGSEEX 2x3x12 210;C;MA;RGH;EX;48.0;68.0;3660.0;1515430;50;70.0;3660.0;0.9325714285714286;MA50703660;MA5070;Excedente;;PTCMAAERGSEEX 2x3x12 210;;True;MA;MA 50x70
1515431;PTCMAAERGSEEX 2x3x14 210;C;MA;RGH;EX;48.0;68.0;4270.0;1515431;50;70.0;4270.0;0.9325714285714286;MA50704270;MA5070;Excedente;;PTCMAAERGSEEX 2x3x14 210;;True;MA;MA 50x70
1515432;PTCMAAERGSEEX 2x3x16 210;C;MA;RGH;EX;48.0;68.0;4880.0;1515432;50;70.0;4880.0;0.9325714285714286;MA50704880;MA5070;Excedente;;PTCMAAERGSEEX 2x3x16 210;;True;MA;MA 50x70
1515433;PTCMAAERGSEEX 2x4x4 154;C;MA;RGH;EX;48.0;95.0;1220.0;1515433;50;98.0;1220.0;0.9306122448979591;MA50981220;MA5098;Excedente;;PTCMAAERGSEEX 2x4x4 154;;True;MA;MA 50x98
1515434;PTCMAAERGSEEX 2x4x8 154;C;MA;RGH;EX;48.0;95.0;2440.0;1515434;50;98.0;4880.0;0.9306122448979591;MA509848808+8;MA5098;Excedente;;PTCMAAERGSEEX 2x4x8 154;;True;MA;MA 50x98
1515435;PTCMAAERGSEEX 2x4x10 154;C;MA;RGH;EX;48.0;95.0;3050.0;1515435;50;98.0;3050.0;0.9306122448979591;MA50983050;MA5098;Excedente;;PTCMAAERGSEEX 2x4x10 154;;True;MA;MA 50x98
1515436;PTCMAAERGSEEX 2x4x12 154;C;MA;RGH;EX;48.0;95.0;3660.0;1515436;50;98.0;3660.0;0.9306122448979591;MA50983660;MA5098;Excedente;;PTCMAAERGSEEX 2x4x12 154;;True;MA;MA 50x98
1515437;PTCMAAERGSEEX 2x4x14 154;C;MA;RGH;EX;48.0;95.0;4270.0;1515437;50;98.0;4270.0;0.9306122448979591;MA50984270;MA5098;Excedente;;PTCMAAERGSEEX 2x4x14 154;;True;MA;MA 50x98
1515438;PTCMAAERGSEEX 2x4x16 154;C;MA;RGH;EX;48.0;95.0;4880.0;1515438;50;98.0;4880.0;0.9306122448979591;MA50984880;MA5098;Excedente;;PTCMAAERGSEEX 2x4x16 154;;True;MA;MA 50x98
1515439;PTCMAAERGSEEX 2x6x8 98;C;MA;RGH;EX;48.0;145.0;2440.0;1515439;50;150.0;4880.0;0.928;MA5015048808+8;MA50150;Excedente;;PTCMAAERGSEEX 2x6x8 98;;True;MA;MA 50x150
1515440;PTCMAAERGSEEX 2x6x10 98;C;MA;RGH;EX;48.0;145.0;3050.0;1515440;50;150.0;3050.0;0.928;MA501503050;MA50150;Excedente;;PTCMAAERGSEEX 2x6x10 98;;True;MA;MA 50x150
1515441;PTCMAAERGSEEX 2x6x12 98;C;MA;RGH;EX;48.0;145.0;3660.0;1515441;50;150.0;3660.0;0.928;MA501503660;MA50150;Excedente;;PTCMAAERGSEEX 2x6x12 98;;True;MA;MA 50x150
1515442;PTCMAAERGSEEX 2x6x14 98;C;MA;RGH;EX;48.0;145.0;4270.0;1515442;50;150.0;4270.0;0.928;MA501504270;MA50150;Excedente;;PTCMAAERGSEEX 2x6x14 98;;True;MA;MA 50x150
1515443;PTCMAAERGSEEX 2x6x16 98;C;MA;RGH;EX;48.0;145.0;4880.0;1515443;50;150.0;4880.0;0.928;MA501504880;MA50150;Excedente;;PTCMAAERGSEEX 2x6x16 98;;True;MA;MA 50x150
1515444;PTCMAAERGSEEX 2x8x8 70;C;MA;RGH;EX;48.0;195.0;2440.0;1515444;50;202.0;4880.0;0.9267326732673268;MA5020248808+8;MA50202;Excedente;;PTCMAAERGSEEX 2x8x8 70;;True;MA;MA 50x202
1515445;PTCMAAERGSEEX 2x8x10 70;C;MA;RGH;EX;48.0;195.0;3050.0;1515445;50;202.0;3050.0;0.9267326732673268;MA502023050;MA50202;Excedente;;PTCMAAERGSEEX 2x8x10 70;;True;MA;MA 50x202
1515446;PTCMAAERGSEEX 2x8x12 70;C;MA;RGH;EX;48.0;195.0;3660.0;1515446;50;202.0;3660.0;0.9267326732673268;MA502023660;MA50202;Excedente;;PTCMAAERGSEEX 2x8x12 70;;True;MA;MA 50x202
1515447;PTCMAAERGSEEX 2x8x14 84;C;MA;RGH;EX;48.0;195.0;4270.0;1515447;50;202.0;4270.0;0.9267326732673268;MA502024270;MA50202;Excedente;;PTCMAAERGSEEX 2x8x14 84;;True;MA;MA 50x202
1515448;PTCMAAERGSEEX 2x8x16 70;C;MA;RGH;EX;48.0;195.0;4880.0;1515448;50;202.0;4880.0;0.9267326732673268;MA502024880;MA50202;Excedente;;PTCMAAERGSEEX 2x8x16 70;;True;MA;MA 50x202
1515449;PTCMAAERGSEEX 2x10x8 56;C;MA;RGH;EX;48.0;250.0;2440.0;1515449;50;259.0;4880.0;0.9266409266409267;MA5025948808+8;MA50259;Excedente;;PTCMAAERGSEEX 2x10x8 56;;True;MA;MA 50x259
1515450;PTCMAAERGSEEX 2x10x10 56;C;MA;RGH;EX;48.0;250.0;3050.0;1515450;50;259.0;3050.0;0.9266409266409267;MA502593050;MA50259;Excedente;;PTCMAAERGSEEX 2x10x10 56;;True;MA;MA 50x259
1515451;PTCMAAERGSEEX 2x10x12 56;C;MA;RGH;EX;48.0;250.0;3660.0;1515451;50;259.0;3660.0;0.9266409266409267;MA502593660;MA50259;Excedente;;PTCMAAERGSEEX 2x10x12 56;;True;MA;MA 50x259
1515452;PTCMAAERGSEEX 2x10x14 56;C;MA;RGH;EX;48.0;250.0;4270.0;1515452;50;259.0;4270.0;0.9266409266409267;MA502594270;MA50259;Excedente;;PTCMAAERGSEEX 2x10x14 56;;True;MA;MA 50x259
1515453;PTCMAAERGSEEX 2x10x16 56;C;MA;RGH;EX;48.0;250.0;4880.0;1515453;50;259.0;4880.0;0.9266409266409267;MA502594880;MA50259;Excedente;;PTCMAAERGSEEX 2x10x16 56;;True;MA;MA 50x259
1515454;PTCMAAERGSEEX 3x6x8 70;C;MA;RGH;EX;72.0;145.0;2440.0;1515454;75;150.0;4880.0;0.928;MA7515048808+8;MA75150;Excedente;;PTCMAAERGSEEX 3x6x8 70;;True;MA;MA 75x150
1515455;PTCMAAERGSEEX 3x6x10 70;C;MA;RGH;EX;72.0;145.0;3050.0;1515455;75;150.0;3050.0;0.928;MA751503050;MA75150;Excedente;;PTCMAAERGSEEX 3x6x10 70;;True;MA;MA 75x150
1515456;PTCMAAERGSEEX 3x6x12 70;C;MA;RGH;EX;72.0;145.0;3660.0;1515456;75;150.0;3660.0;0.928;MA751503660;MA75150;Excedente;;PTCMAAERGSEEX 3x6x12 70;;True;MA;MA 75x150
1515457;PTCMAAERGSEEX 3x6x14 70;C;MA;RGH;EX;72.0;145.0;4270.0;1515457;75;150.0;4270.0;0.928;MA751504270;MA75150;Excedente;;PTCMAAERGSEEX 3x6x14 70;;True;MA;MA 75x150
1515458;PTCMAAERGSEEX 3x6x16 70;C;MA;RGH;EX;72.0;145.0;4880.0;1515458;75;150.0;4880.0;0.928;MA751504880;MA75150;Excedente;;PTCMAAERGSEEX 3x6x16 70;;True;MA;MA 75x150
1515459;PTCMAAERGSEEX 3x8x8 50;C;MA;RGH;EX;72.0;195.0;2440.0;1515459;75;202.0;4880.0;0.9267326732673268;MA7520248808+8;MA75202;Excedente;;PTCMAAERGSEEX 3x8x8 50;;True;MA;MA 75x202
1515460;PTCMAAERGSEEX 3x8x10 50;C;MA;RGH;EX;72.0;195.0;3050.0;1515460;75;202.0;3050.0;0.9267326732673268;MA752023050;MA75202;Excedente;;PTCMAAERGSEEX 3x8x10 50;;True;MA;MA 75x202
1515461;PTCMAAERGSEEX 3x8x12 50;C;MA;RGH;EX;72.0;195.0;3660.0;1515461;75;202.0;3660.0;0.9267326732673268;MA752023660;MA75202;Excedente;;PTCMAAERGSEEX 3x8x12 50;;True;MA;MA 75x202
1515462;PTCMAAERGSEEX 3x8x14 50;C;MA;RGH;EX;72.0;195.0;4270.0;1515462;75;202.0;4270.0;0.9267326732673268;MA752024270;MA75202;Excedente;;PTCMAAERGSEEX 3x8x14 50;;True;MA;MA 75x202
1515463;PTCMAAERGSEEX 3x8x16 50;C;MA;RGH;EX;72.0;195.0;4880.0;1515463;75;202.0;4880.0;0.9267326732673268;MA752024880;MA75202;Excedente;;PTCMAAERGSEEX 3x8x16 50;;True;MA;MA 75x202
1515464;PTCMAAERGSEEX 4x4x8 77;C;MA;RGH;EX;95.0;95.0;2440.0;1515464;98;98.0;4880.0;0.9397126197417742;MA989848808+8;MA9898;Excedente;;PTCMAAERGSEEX 4x4x8 77;;True;MA;MA 98x98
1515465;PTCMAAERGSEEX 4x4x10 77;C;MA;RGH;EX;95.0;95.0;3050.0;1515465;98;98.0;3050.0;0.9397126197417742;MA98983050;MA9898;Excedente;;PTCMAAERGSEEX 4x4x10 77;;True;MA;MA 98x98
1515466;PTCMAAERGSEEX 4x4x12 77;C;MA;RGH;EX;95.0;95.0;3660.0;1515466;98;98.0;3660.0;0.9397126197417742;MA98983660;MA9898;Excedente;;PTCMAAERGSEEX 4x4x12 77;;True;MA;MA 98x98
1515467;PTCMAAERGSEEX 4x4x14 77;C;MA;RGH;EX;95.0;95.0;4270.0;1515467;98;98.0;4270.0;0.9397126197417742;MA98984270;MA9898;Excedente;;PTCMAAERGSEEX 4x4x14 77;;True;MA;MA 98x98
1515468;PTCMAAERGSEEX 4x4x16 77;C;MA;RGH;EX;95.0;95.0;4880.0;1515468;98;98.0;4880.0;0.9397126197417742;MA98984880;MA9898;Excedente;;PTCMAAERGSEEX 4x4x16 77;;True;MA;MA 98x98
1515469;PTCMAAERGSEEX 1x3x8 378;C;MA;RGH;EX;25.0;74.0;2440.0;1515469;26;77.0;4880.0;0.9240759240759241;MA267748808+8;MA2677;Excedente;;PTCMAAERGSEEX 1x3x8 378;;True;MA;MA 26x77
1515470;PTCMAAERGSEEX 1x3x10 378;C;MA;RGH;EX;25.0;74.0;3050.0;1515470;26;77.0;3050.0;0.9240759240759241;MA26773050;MA2677;Excedente;;PTCMAAERGSEEX 1x3x10 378;;True;MA;MA 26x77
1515471;PTCMAAERGSEEX 1x3x12 378;C;MA;RGH;EX;25.0;74.0;3660.0;1515471;26;77.0;3660.0;0.9240759240759241;MA26773660;MA2677;Excedente;;PTCMAAERGSEEX 1x3x12 378;;True;MA;MA 26x77
1515472;PTCMAAERGSEEX 1x3x14 378;C;MA;RGH;EX;25.0;74.0;4270.0;1515472;26;77.0;4270.0;0.9240759240759241;MA26774270;MA2677;Excedente;;PTCMAAERGSEEX 1x3x14 378;;True;MA;MA 26x77
1515473;PTCMAAERGSEEX 1x3x16 378;C;MA;RGH;EX;25.0;74.0;4880.0;1515473;26;77.0;4880.0;0.9240759240759241;MA26774880;MA2677;Excedente;;PTCMAAERGSEEX 1x3x16 378;;True;MA;MA 26x77
1515474;PTCMAAERGSEEX 1x5x8 243;C;MA;RGH;EX;25.0;114.0;2440.0;1515474;26;118.0;4880.0;0.9289439374185137;MA2611848808+8;MA26118;Excedente;;PTCMAAERGSEEX 1x5x8 243;;True;MA;MA 26x118
1515475;PTCMAAERGSEEX 1x5x10 243;C;MA;RGH;EX;25.0;114.0;3050.0;1515475;26;118.0;3050.0;0.9289439374185137;MA261183050;MA26118;Excedente;;PTCMAAERGSEEX 1x5x10 243;;True;MA;MA 26x118
1515476;PTCMAAERGSEEX 1x5x12 243;C;MA;RGH;EX;25.0;114.0;3660.0;1515476;26;118.0;3660.0;0.9289439374185137;MA261183660;MA26118;Excedente;;PTCMAAERGSEEX 1x5x12 243;;True;MA;MA 26x118
1515477;PTCMAAERGSEEX 1x5x14 243;C;MA;RGH;EX;25.0;114.0;4270.0;1515477;26;118.0;4270.0;0.9289439374185137;MA261184270;MA26118;Excedente;;PTCMAAERGSEEX 1x5x14 243;;True;MA;MA 26x118
1515478;PTCMAAERGSEEX 1x5x16 243;C;MA;RGH;EX;25.0;114.0;4880.0;1515478;26;118.0;4880.0;0.9289439374185137;MA261184880;MA26118;Excedente;;PTCMAAERGSEEX 1x5x16 243;;True;MA;MA 26x118
1515479;PTCMAAERGSEEX 1x10x10 108;C;MA;RGH;EX;25.0;228.0;3050.0;1515479;26;236.0;3050.0;0.9289439374185137;MA262363050;MA26236;Excedente;;PTCMAAERGSEEX 1x10x10 108;;True;MA;MA 26x236
1515480;PTCMAAERGSEEX 1x10x12 108;C;MA;RGH;EX;25.0;228.0;3660.0;1515480;26;236.0;3660.0;0.9289439374185137;MA262363660;MA26236;Excedente;;PTCMAAERGSEEX 1x10x12 108;;True;MA;MA 26x236
